Time,Reading ID,Humidity,Temperature,MQ139,TVOC,eCO2,Detector,Detector-Code,Status
0:22:53,1369,59.4,24.8,286,2918,8099,ON,1,2
0:22:54,1370,59.4,24.8,286,2856,8001,ON,1,2
0:22:55,1371,59.4,24.8,286,2914,7966,ON,1,2
0:22:56,1372,59.4,24.8,285,2870,7983,ON,1,2
0:22:57,1373,59.4,24.8,285,2870,7919,ON,1,2
0:22:58,1374,59.4,24.8,284,2898,7838,ON,1,2
0:22:59,1375,59.4,24.8,284,2902,7786,ON,1,2
0:23:00,1376,59.4,24.8,284,2854,7931,ON,1,2
0:23:01,1377,59.4,24.8,283,2875,7838,ON,1,2
0:23:02,1378,59.4,24.8,284,2868,7833,ON,1,2
0:23:03,1379,59.4,24.8,284,2861,7688,ON,1,2
0:23:04,1380,59.4,24.8,284,2851,7537,ON,1,2
0:23:05,1381,59.4,24.8,283,2787,7445,ON,1,2
0:23:06,1382,59.4,24.8,283,2789,7329,ON,1,2
0:23:07,1383,59.4,24.8,283,2782,7439,ON,1,2
0:23:08,1384,59.4,24.8,283,2787,7439,ON,1,2
0:23:09,1385,59.4,24.8,283,2775,7479,ON,1,2
0:23:10,1386,59.3,24.8,284,2831,7578,ON,1,2
0:23:11,1387,59.3,24.8,285,2824,7688,ON,1,2
0:23:12,1388,59.4,24.8,285,2831,7717,ON,1,2
0:23:13,1389,59.4,24.8,285,2854,7699,ON,1,2
0:23:14,1390,59.4,24.8,286,2808,7618,ON,1,2
0:23:15,1391,59.4,24.8,286,2803,7694,ON,1,2
0:23:16,1392,59.4,24.8,287,2849,7775,ON,1,2
0:23:17,1393,59.4,24.8,287,2817,7711,ON,1,2
0:23:18,1394,59.4,24.8,288,2833,7769,ON,1,2
0:23:19,1395,59.3,24.8,288,2824,7821,ON,1,2
0:23:20,1396,59.3,24.8,289,2856,7902,ON,1,2
0:23:21,1397,59.3,24.8,289,2856,7954,ON,1,2
0:23:22,1398,59.3,24.8,290,2900,8012,ON,1,2
0:23:23,1399,59.3,24.8,290,2849,7943,ON,1,2
0:23:24,1400,59.3,24.8,290,2840,7867,ON,1,2
0:23:25,1401,59.3,24.8,289,2854,7757,ON,1,2
0:23:26,1402,59.3,24.8,289,2787,7560,ON,1,2
0:23:27,1403,59.3,24.8,289,2778,7537,ON,1,2
0:23:28,1404,59.3,24.8,289,2764,7555,ON,1,2
0:23:29,1405,59.4,24.8,290,2784,7665,ON,1,2
0:23:30,1406,59.4,24.8,291,2787,7613,ON,1,2
0:23:31,1407,59.4,24.8,294,2757,7734,ON,1,2
0:23:32,1408,59.4,24.8,297,2784,7827,ON,1,2
0:23:33,1409,59.5,24.8,300,2875,8221,ON,1,2
0:23:34,1410,59.5,24.8,301,2881,8406,ON,1,2
0:23:35,1411,59.5,24.8,301,2932,8863,ON,1,2
0:23:36,1412,59.5,24.8,301,3031,9170,ON,1,2
0:23:37,1413,59.5,24.8,300,3108,9472,ON,1,2
0:23:38,1414,59.5,24.8,299,3173,9472,ON,1,2
0:23:39,1415,59.5,24.8,297,3334,9512,ON,1,2
0:23:40,1416,59.5,24.8,296,3354,9547,ON,1,2
0:23:41,1417,59.5,24.8,295,3404,9501,ON,1,2
0:23:42,1418,59.5,24.8,294,3394,9483,ON,1,2
0:23:43,1419,59.5,24.8,293,3419,9576,ON,1,2
0:23:44,1420,59.5,24.8,293,3459,9512,ON,1,2
0:23:45,1421,59.5,24.8,293,3449,9466,ON,1,2
0:23:46,1422,59.5,24.8,293,3469,9477,ON,1,2
0:23:47,1423,59.5,24.8,293,3494,9321,ON,1,2
0:23:48,1424,59.5,24.8,295,3459,9269,ON,1,2
0:23:49,1425,59.5,24.8,296,3379,9194,ON,1,2
0:23:50,1426,59.5,24.8,297,3389,9286,ON,1,2
0:23:51,1427,59.5,24.8,298,3444,9443,ON,1,2
0:23:52,1428,59.5,24.8,299,3459,9541,ON,1,2
0:23:53,1429,59.5,24.8,301,3635,9802,ON,1,2
0:23:54,1430,59.5,24.8,302,3655,9923,ON,1,2
0:23:55,1431,59.5,24.8,303,3785,10080,ON,1,2
0:23:56,1432,59.5,24.8,304,3785,10091,ON,1,2
0:23:57,1433,59.5,24.8,306,3921,10161,ON,1,2
0:23:58,1434,59.5,24.8,307,3870,10311,ON,1,2
0:23:59,1435,59.5,24.8,308,3961,10508,ON,1,2
0:24:00,1436,59.5,24.8,310,4011,10601,ON,1,2
0:24:01,1437,59.5,24.8,313,4131,10694,ON,1,2
0:24:02,1438,59.5,24.8,314,4227,10838,ON,1,2
0:24:03,1439,59.5,24.8,314,4292,11308,ON,1,2
0:24:04,1440,59.5,24.8,313,4502,11620,ON,1,2
0:24:05,1441,59.5,24.8,312,4718,12511,ON,1,2
0:24:06,1442,59.5,24.8,312,4713,12690,ON,1,2
0:24:07,1443,59.5,24.8,312,4843,12345,ON,1,2
0:24:08,1444,59.5,24.8,312,4808,12111,ON,1,2
0:24:09,1445,59.5,24.8,313,4813,11904,ON,1,2
0:24:10,1446,59.5,24.8,314,4873,11892,ON,1,2
0:24:11,1447,59.5,24.8,314,4863,11817,ON,1,2
0:24:12,1448,59.5,24.8,314,4838,11840,ON,1,2
0:24:13,1449,59.5,24.8,314,4833,11858,ON,1,2
0:24:14,1450,59.5,24.8,314,4893,11829,ON,1,2
0:24:15,1451,59.5,24.8,312,4853,11782,ON,1,2
0:24:16,1452,59.5,24.8,310,4878,11759,ON,1,2
0:24:17,1453,59.5,24.8,309,4823,11539,ON,1,2
0:24:18,1454,59.5,24.8,307,4798,11441,ON,1,2
0:24:19,1455,59.5,24.8,306,4698,11209,ON,1,2
0:24:20,1456,59.5,24.8,305,4683,10972,ON,1,2
0:24:21,1457,59.5,24.8,305,4552,10659,ON,1,2
0:24:22,1458,59.5,24.8,305,4457,10543,ON,1,2
0:24:23,1459,59.5,24.8,305,4397,10416,ON,1,2
0:24:24,1460,59.5,24.8,306,4292,10178,ON,1,2
0:24:25,1461,59.5,24.8,307,4201,10155,ON,1,2
0:24:26,1462,59.5,24.8,308,4161,10016,ON,1,2
0:24:27,1463,59.5,24.8,309,4191,10004,ON,1,2
0:24:28,1464,59.5,24.8,309,4141,10143,ON,1,2
0:24:29,1465,59.5,24.8,310,4221,10201,ON,1,2
0:24:30,1466,59.5,24.8,310,4227,10311,ON,1,2
0:24:31,1467,59.5,24.8,310,4307,10485,ON,1,2
0:24:32,1468,59.4,24.8,310,4462,10740,ON,1,2
0:24:33,1469,59.4,24.8,310,4357,10809,ON,1,2
0:24:34,1470,59.4,24.8,310,4522,10948,ON,1,2
0:24:35,1471,59.4,24.8,310,4562,10937,ON,1,2
0:24:36,1472,59.4,24.8,311,4497,11001,ON,1,2
0:24:37,1473,59.4,24.8,311,4583,11082,ON,1,2
0:24:38,1474,59.4,24.8,312,4532,11105,ON,1,2
0:24:39,1475,59.4,24.8,312,4613,11180,ON,1,2
0:24:40,1476,59.4,24.8,312,4773,11365,ON,1,2
0:24:41,1477,59.4,24.8,312,4693,11400,ON,1,2
0:24:42,1478,59.4,24.8,313,4843,11690,ON,1,2
0:24:43,1479,59.4,24.8,314,4899,11869,ON,1,2
0:24:44,1480,59.4,24.8,317,4999,12193,ON,1,2
0:24:45,1481,59.4,24.8,317,4994,12276,ON,1,2
0:24:46,1482,59.4,24.8,320,5114,12759,ON,1,2
0:24:47,1483,59.4,24.8,321,5164,13021,ON,1,2
0:24:48,1484,59.4,24.8,323,5345,13558,ON,1,2
0:24:49,1485,59.4,24.8,324,5320,13972,ON,1,2
0:24:50,1486,59.4,24.8,325,5435,14316,ON,1,2
0:24:51,1487,59.4,24.8,326,5470,14413,ON,1,2
0:24:52,1488,59.4,24.8,327,5455,14413,ON,1,2
0:24:53,1489,59.4,24.8,329,5445,14192,ON,1,2
0:24:54,1490,59.4,24.8,331,5435,14468,ON,1,2
0:24:55,1491,59.5,24.8,333,5490,15171,ON,1,2
0:24:56,1492,59.5,24.8,334,5781,16315,ON,1,2
0:24:57,1493,59.5,24.8,335,5746,16632,ON,1,2
0:24:58,1494,59.5,24.8,335,5927,17046,ON,1,2
0:24:59,1495,59.5,24.8,335,6047,17321,ON,1,2
0:25:00,1496,59.5,24.8,336,6077,17418,ON,1,2
0:25:01,1497,59.5,24.8,336,6047,17280,ON,1,2
0:25:02,1498,59.5,24.8,336,6102,17252,ON,1,2
0:25:03,1499,59.5,24.8,337,6072,17376,ON,1,2
0:25:04,1500,59.5,24.8,338,6097,17073,ON,1,2
0:25:05,1501,59.5,24.8,342,6122,17238,ON,1,2
0:25:06,1502,59.5,24.8,344,6157,17624,ON,1,2
0:25:07,1503,59.5,24.8,345,6443,19926,ON,1,2
0:25:08,1504,59.5,24.8,342,6558,20395,ON,1,2
0:25:09,1505,59.5,24.8,339,6784,20864,ON,1,2
0:25:10,1506,59.5,24.8,338,6814,20740,ON,1,2
0:25:11,1507,59.5,24.8,337,6734,19706,ON,1,2
0:25:12,1508,59.5,24.8,337,6744,19292,ON,1,2
0:25:13,1509,59.5,24.8,336,6724,19210,ON,1,2
0:25:14,1510,59.5,24.8,336,6724,19306,ON,1,2
0:25:15,1511,59.5,24.8,336,6674,19003,ON,1,2
0:25:16,1512,59.5,24.8,336,6679,19044,ON,1,2
0:25:17,1513,59.5,24.8,336,6729,18589,ON,1,2
0:25:18,1514,59.5,24.8,337,6604,18741,ON,1,2
0:25:19,1515,59.5,24.8,338,6599,18534,ON,1,2
0:25:20,1516,59.5,24.8,338,6654,18507,ON,1,2
0:25:21,1517,59.5,24.8,338,6634,18617,ON,1,2
0:25:22,1518,59.5,24.8,338,6604,18314,ON,1,2
0:25:23,1519,59.5,24.8,338,6674,18410,ON,1,2
0:25:24,1520,59.5,24.8,338,6599,18520,ON,1,2
0:25:25,1521,59.6,24.8,337,6674,18534,ON,1,2
0:25:26,1522,59.6,24.8,337,6664,18217,ON,1,2
0:25:27,1523,59.6,24.8,336,6629,18383,ON,1,2
0:25:28,1524,59.6,24.8,337,6659,18162,ON,1,2
0:25:29,1525,59.6,24.8,340,6674,18176,ON,1,2
0:25:30,1526,59.6,24.8,341,6609,17969,ON,1,2
0:25:31,1527,59.6,24.8,341,6654,18534,ON,1,2
0:25:32,1528,59.6,24.8,342,6684,18851,ON,1,2
0:25:33,1529,59.6,24.8,344,6804,19389,ON,1,2
0:25:34,1530,59.5,24.8,345,6970,19816,ON,1,2
0:25:35,1531,59.5,24.8,347,7050,21126,ON,1,2
0:25:36,1532,59.5,24.8,348,7261,21484,ON,1,2
0:25:37,1533,59.5,24.8,350,7633,21787,ON,1,2
0:25:38,1534,59.5,24.8,349,7655,21718,ON,1,2
0:25:39,1535,59.5,24.8,348,7757,22063,ON,1,2
0:25:40,1536,59.5,24.8,349,7914,22022,ON,1,2
0:25:41,1537,59.5,24.8,351,7734,21167,ON,1,2
0:25:42,1538,59.5,24.8,353,7509,21070,ON,1,2
0:25:43,1539,59.5,24.8,354,7757,21319,ON,1,2
0:25:44,1540,59.5,24.8,355,7971,22159,ON,1,2
0:25:45,1541,59.5,24.8,356,8004,22600,ON,1,2
0:25:46,1542,59.6,24.8,357,8094,23014,ON,1,2
0:25:47,1543,59.6,24.8,357,8387,22780,ON,1,2
0:25:48,1544,59.7,24.9,357,8319,23055,ON,1,2
0:25:49,1545,59.7,24.9,357,8297,22752,ON,1,2
0:25:50,1546,59.6,24.8,357,8421,23000,ON,1,2
0:25:51,1547,59.6,24.8,357,8319,22918,ON,1,2
0:25:52,1548,59.6,24.8,358,8511,22807,ON,1,2
0:25:53,1549,59.6,24.8,358,8511,22793,ON,1,2
0:25:54,1550,59.6,24.8,357,8590,23248,ON,1,2
0:25:55,1551,59.6,24.8,358,8646,23097,ON,1,2
0:25:56,1552,59.6,24.8,358,8590,22931,ON,1,2
0:25:57,1553,59.6,24.8,358,8578,22821,ON,1,2
0:25:58,1554,59.6,24.8,358,8443,22421,ON,1,2
0:25:59,1555,59.6,24.8,358,8522,22242,ON,1,2
0:26:00,1556,59.6,24.8,358,8196,21980,ON,1,2
0:26:01,1557,59.6,24.8,358,8274,21994,ON,1,2
0:26:02,1558,59.6,24.9,357,8218,21801,ON,1,2
0:26:03,1559,59.6,24.9,356,8229,21760,ON,1,2
0:26:04,1560,59.5,24.8,357,8128,21842,ON,1,2
0:26:05,1561,59.5,24.8,357,8218,21760,ON,1,2
0:26:06,1562,59.6,24.8,359,8319,21898,ON,1,2
0:26:07,1563,59.6,24.8,359,8319,21856,ON,1,2
0:26:08,1564,59.6,24.8,359,8229,22022,ON,1,2
0:26:09,1565,59.6,24.8,359,8274,22173,ON,1,2
0:26:10,1566,59.6,24.8,358,8477,22614,ON,1,2
0:26:11,1567,59.6,24.8,358,8387,22545,ON,1,2
0:26:12,1568,59.6,24.8,359,8443,22504,ON,1,2
0:26:13,1569,59.6,24.8,359,8635,22325,ON,1,2
0:26:14,1570,59.6,24.8,359,8533,22325,ON,1,2
0:26:15,1571,59.6,24.8,359,8578,22366,ON,1,2
0:26:16,1572,59.6,24.8,360,8545,22573,ON,1,2
0:26:17,1573,59.5,24.8,359,8556,22504,ON,1,2
0:26:18,1574,59.5,24.8,359,8623,22173,ON,1,2
0:26:19,1575,59.6,24.9,359,8533,22380,ON,1,2
0:26:20,1576,59.6,24.9,359,8488,22104,ON,1,2
0:26:21,1577,59.6,24.8,359,8511,21787,ON,1,2
0:26:22,1578,59.6,24.8,359,8455,21553,ON,1,2
0:26:23,1579,59.6,24.9,359,8342,21911,ON,1,2
0:26:24,1580,59.6,24.9,359,8477,21760,ON,1,2
0:26:25,1581,59.6,24.9,358,8421,21801,ON,1,2
0:26:26,1582,59.6,24.9,359,8488,22063,ON,1,2
0:26:27,1583,59.6,24.8,358,8410,22173,ON,1,2
0:26:28,1584,59.6,24.8,359,8488,22311,ON,1,2
0:26:29,1585,59.6,24.9,359,8657,21829,ON,1,2
0:26:30,1586,59.6,24.9,360,8623,22063,ON,1,2
0:26:31,1587,59.6,24.8,360,8657,22077,ON,1,2
0:26:32,1588,59.6,24.8,361,8500,22187,ON,1,2
0:26:33,1589,59.6,24.8,361,8702,22311,ON,1,2
0:26:34,1590,59.6,24.8,361,8747,22435,ON,1,2
0:26:35,1591,59.6,24.9,362,8725,22146,ON,1,2
0:26:36,1592,59.6,24.9,361,8804,22283,ON,1,2
0:26:37,1593,59.5,24.8,361,8668,22132,ON,1,2
0:26:38,1594,59.5,24.8,361,8635,21925,ON,1,2
0:26:39,1595,59.6,24.8,360,8770,21677,ON,1,2
0:26:40,1596,59.6,24.8,361,8635,21705,ON,1,2
0:26:41,1597,59.6,24.9,361,8567,21622,ON,1,2
0:26:42,1598,59.6,24.9,362,8590,21663,ON,1,2
0:26:43,1599,59.6,24.9,362,8713,21980,ON,1,2
0:26:44,1600,59.6,24.9,363,8646,21994,ON,1,2
0:26:45,1601,59.6,24.9,363,8736,22228,ON,1,2
0:26:46,1602,59.6,24.9,363,8849,22325,ON,1,2
0:26:47,1603,59.6,24.9,363,8860,22256,ON,1,2
0:26:48,1604,59.6,24.9,364,8927,22394,ON,1,2
0:26:49,1605,59.6,24.9,364,8972,22435,ON,1,2
0:26:50,1606,59.6,24.9,364,9141,22435,ON,1,2
0:26:51,1607,59.6,24.9,364,9029,22325,ON,1,2
0:26:52,1608,59.6,24.9,365,8939,22242,ON,1,2
0:26:53,1609,59.6,24.9,365,8995,22490,ON,1,2
0:26:54,1610,59.6,24.9,365,9040,22545,ON,1,2
0:26:55,1611,59.6,24.9,365,8995,22504,ON,1,2
0:26:56,1612,59.6,24.9,366,9051,22366,ON,1,2
0:26:57,1613,59.6,24.9,366,9017,22669,ON,1,2
0:26:58,1614,59.5,24.8,366,9085,22738,ON,1,2
0:26:59,1615,59.5,24.8,366,9152,22725,ON,1,2
0:27:00,1616,59.6,24.9,366,9141,22573,ON,1,2
0:27:01,1617,59.6,24.9,367,9209,22876,ON,1,2
0:27:02,1618,59.6,24.9,366,9231,22973,ON,1,2
0:27:03,1619,59.6,24.9,366,9276,23317,ON,1,2
0:27:04,1620,59.6,24.9,366,9265,23317,ON,1,2
0:27:05,1621,59.6,24.9,366,9299,23317,ON,1,2
0:27:06,1622,59.6,24.9,366,9254,23331,ON,1,2
0:27:07,1623,59.6,24.9,367,9265,23400,ON,1,2
0:27:08,1624,59.6,24.9,367,9456,23262,ON,1,2
0:27:09,1625,59.6,24.9,367,9299,23331,ON,1,2
0:27:10,1626,59.6,24.9,369,9400,23372,ON,1,2
0:27:11,1627,59.6,24.9,370,9321,23414,ON,1,2
0:27:12,1628,59.6,24.9,369,9243,23469,ON,1,2
0:27:13,1629,59.6,24.9,370,9479,23428,ON,1,2
0:27:14,1630,59.6,24.9,371,9411,23455,ON,1,2
0:27:15,1631,59.6,24.9,370,9580,23510,ON,1,2
0:27:16,1632,59.6,24.9,370,9479,23607,ON,1,2
0:27:18,1633,59.6,24.9,370,9490,23565,ON,1,2
0:27:18,1634,59.6,24.9,369,9434,23524,ON,1,2
0:27:19,1635,59.6,24.9,370,9445,23400,ON,1,2
0:27:20,1636,59.6,24.9,370,9456,23745,ON,1,2
0:27:21,1637,59.6,24.9,370,9659,23593,ON,1,2
0:27:22,1638,59.6,24.9,370,9490,23717,ON,1,2
0:27:23,1639,59.6,24.9,371,9693,23524,ON,1,2
0:27:24,1640,59.6,24.9,371,9727,23703,ON,1,2
0:27:25,1641,59.6,24.9,371,9693,23758,ON,1,2
0:27:26,1642,59.6,24.9,371,9693,23910,ON,1,2
0:27:27,1643,59.6,24.9,370,9625,23841,ON,1,2
0:27:28,1644,59.6,24.9,370,9772,24006,ON,1,2
0:27:29,1645,59.6,24.9,370,9693,23827,ON,1,2
0:27:30,1646,59.6,24.9,370,9760,23745,ON,1,2
0:27:31,1647,59.6,24.9,370,9760,23786,ON,1,2
0:27:32,1648,59.6,24.9,371,9817,23648,ON,1,2
0:27:33,1649,59.6,24.9,371,9828,23786,ON,1,2
0:27:34,1650,59.6,24.9,371,9682,23869,ON,1,2
0:27:35,1651,59.6,24.9,371,9727,23938,ON,1,2
0:27:36,1652,59.6,24.9,371,9862,23648,ON,1,2
0:27:37,1653,59.6,24.9,372,9907,23593,ON,1,2
0:27:38,1654,59.6,24.9,372,9817,23772,ON,1,2
0:27:39,1655,59.6,24.9,372,9783,24020,ON,1,2
0:27:40,1656,59.6,24.9,373,10019,24241,ON,1,2
0:27:41,1657,59.5,24.9,373,9952,23993,ON,1,2
0:27:42,1658,59.5,24.9,373,10019,24131,ON,1,2
0:27:43,1659,59.5,24.9,372,10064,24186,ON,1,2
0:27:44,1660,59.5,24.9,373,10075,24117,ON,1,2
0:27:45,1661,59.5,24.9,373,9907,24034,ON,1,2
0:27:46,1662,59.5,24.9,373,9760,23772,ON,1,2
0:27:47,1663,59.5,24.9,372,9884,23648,ON,1,2
0:27:48,1664,59.5,24.9,372,9873,23455,ON,1,2
0:27:49,1665,59.5,24.9,373,9997,23745,ON,1,2
0:27:50,1666,59.5,24.9,372,10008,23717,ON,1,2
0:27:51,1667,59.5,24.9,373,10098,23552,ON,1,2
0:27:52,1668,59.5,24.9,372,9974,23717,ON,1,2
0:27:53,1669,59.5,24.9,372,10019,23565,ON,1,2
0:27:54,1670,59.5,24.9,373,9805,23248,ON,1,2
0:27:55,1671,59.5,24.9,374,9862,23290,ON,1,2
0:27:56,1672,59.5,24.9,375,9839,23372,ON,1,2
0:27:57,1673,59.5,24.9,374,9704,23524,ON,1,2
0:27:58,1674,59.5,24.9,374,9850,23579,ON,1,2
0:27:59,1675,59.5,24.9,374,9940,23579,ON,1,2
0:28:00,1676,59.5,24.9,374,9895,23621,ON,1,2
0:28:01,1677,59.5,24.9,373,9974,23827,ON,1,2
0:28:02,1678,59.5,24.9,374,9895,23814,ON,1,2
0:28:03,1679,59.5,24.9,375,10008,23786,ON,1,2
0:28:04,1680,59.5,24.9,375,9997,23758,ON,1,2
0:28:05,1681,59.5,24.9,376,9940,24075,ON,1,2
0:28:06,1682,59.5,24.9,376,9985,23993,ON,1,2
0:28:07,1683,59.5,24.9,376,10008,23951,ON,1,2
0:28:08,1684,59.5,24.9,377,10030,23814,ON,1,2
0:28:09,1685,59.5,24.9,377,10075,24048,ON,1,2
0:28:10,1686,59.5,24.9,377,9929,24227,ON,1,2
0:28:11,1687,59.5,24.9,377,10087,24117,ON,1,2
0:28:12,1688,59.5,24.9,377,10132,24131,ON,1,2
0:28:13,1689,59.5,24.9,377,10177,24172,ON,1,2
0:28:14,1690,59.5,24.9,378,10030,24075,ON,1,2
0:28:15,1691,59.5,24.9,377,9985,24144,ON,1,2
0:28:16,1692,59.5,24.9,378,10143,24089,ON,1,2
0:28:18,1693,59.5,24.9,378,10087,23965,ON,1,2
0:28:19,1694,59.5,24.9,378,9873,23910,ON,1,2
0:28:20,1695,59.5,24.9,378,10042,23869,ON,1,2
0:28:21,1696,59.5,24.9,378,9985,23772,ON,1,2
0:28:22,1697,59.5,24.9,377,9907,23731,ON,1,2
0:28:23,1698,59.5,24.9,378,9940,23772,ON,1,2
0:28:24,1699,59.5,24.9,377,9828,23621,ON,1,2
0:28:25,1700,59.5,24.9,378,9862,23593,ON,1,2
0:28:26,1701,59.5,24.9,377,9805,23676,ON,1,2
0:28:27,1702,59.5,24.9,378,10053,23565,ON,1,2
0:28:28,1703,59.5,24.9,378,10019,23634,ON,1,2
0:28:29,1704,59.5,24.9,378,9940,23924,ON,1,2
0:28:30,1705,59.5,24.9,378,10087,24282,ON,1,2
0:28:31,1706,59.5,24.9,379,10008,24310,ON,1,2
0:28:32,1707,59.5,24.9,379,10121,24296,ON,1,2
0:28:33,1708,59.5,24.9,380,10087,24103,ON,1,2
0:28:34,1709,59.5,24.9,380,10098,24075,ON,1,2
0:28:35,1710,59.5,24.9,379,10166,24227,ON,1,2
0:28:36,1711,59.5,24.9,379,10166,24324,ON,1,2
0:28:37,1712,59.5,24.9,379,10053,24213,ON,1,2
0:28:38,1713,59.5,24.9,379,10075,23882,ON,1,2
0:28:39,1714,59.5,24.9,379,9963,23938,ON,1,2
0:28:40,1715,59.5,24.9,379,10121,23634,ON,1,2
0:28:41,1716,59.5,24.9,382,9997,23979,ON,1,2
0:28:42,1717,59.5,24.9,382,10030,24089,ON,1,2
0:28:43,1718,59.5,24.9,383,10121,24144,ON,1,2
0:28:44,1719,59.5,24.9,383,10064,23993,ON,1,2
0:28:45,1720,59.5,24.9,383,10357,24351,ON,1,2
0:28:46,1721,59.5,24.9,382,10267,24503,ON,1,2
0:28:47,1722,59.6,24.9,382,10211,24475,ON,1,2
0:28:48,1723,59.6,24.9,382,10211,24489,ON,1,2
0:28:49,1724,59.5,24.9,382,10199,24585,ON,1,2
0:28:50,1725,59.5,24.9,381,10177,24654,ON,1,2
0:28:51,1726,59.5,24.9,382,10132,24310,ON,1,2
0:28:52,1727,59.5,24.9,383,10211,24392,ON,1,2
0:28:53,1728,59.5,24.9,383,10222,24544,ON,1,2
0:28:54,1729,59.5,24.9,384,10503,24834,ON,1,2
0:28:55,1730,59.5,24.9,384,10503,24875,ON,1,2
0:28:56,1731,59.5,24.9,385,10391,25399,ON,1,2
0:28:57,1732,59.6,25,386,10323,25357,ON,1,2
0:28:58,1733,59.6,25,386,10650,25385,ON,1,2
0:28:59,1734,59.5,24.9,386,10514,25743,ON,1,2
0:29:00,1735,59.5,24.9,387,10526,25481,ON,1,2
0:29:01,1736,59.5,24.9,386,10661,25399,ON,1,2
0:29:02,1737,59.5,24.9,387,10751,25357,ON,1,2
0:29:03,1738,59.5,24.9,387,10548,25330,ON,1,2
0:29:04,1739,59.5,24.9,387,10706,25357,ON,1,2
0:29:05,1740,59.5,24.9,387,10514,25509,ON,1,2
0:29:06,1741,59.5,24.9,386,10773,25344,ON,1,2
0:29:07,1742,59.5,24.9,387,10605,25440,ON,1,2
0:29:08,1743,59.5,24.9,387,10740,25247,ON,1,2
0:29:09,1744,59.5,24.9,387,10593,25316,ON,1,2
0:29:10,1745,59.5,24.9,386,10695,25357,ON,1,2
0:29:11,1746,59.5,24.9,386,10526,25412,ON,1,2
0:29:12,1747,59.5,24.9,386,10582,25357,ON,1,2
0:29:13,1748,59.5,24.9,386,10458,25468,ON,1,2
0:29:14,1749,59.5,24.9,386,10627,25302,ON,1,2
0:29:15,1750,59.5,24.9,387,10616,25468,ON,1,2
0:29:16,1751,59.5,24.9,386,10571,25426,ON,1,2
0:29:17,1752,59.5,24.9,387,10695,25151,ON,1,2
0:29:18,1753,59.5,24.9,387,10706,25302,ON,1,2
0:29:19,1754,59.5,24.9,389,10796,25537,ON,1,2
0:29:20,1755,59.5,24.9,389,10650,25550,ON,1,2
0:29:21,1756,59.5,24.9,389,10695,25702,ON,1,2
0:29:22,1757,59.5,25,388,10818,25688,ON,1,2
0:29:23,1758,59.5,25,388,10751,25564,ON,1,2
0:29:24,1759,59.5,25,387,10841,25537,ON,1,2
0:29:25,1760,59.5,25,387,10807,25454,ON,1,2
0:29:26,1761,59.5,24.9,387,10751,25385,ON,1,2
0:29:27,1762,59.5,24.9,387,10863,25275,ON,1,2
0:29:28,1763,59.5,25,388,10627,25192,ON,1,2
0:29:29,1764,59.5,25,388,10683,25068,ON,1,2
0:29:30,1765,59.5,25,388,10683,25013,ON,1,2
0:29:31,1766,59.5,25,388,10773,25013,ON,1,2
0:29:32,1767,59.5,25,387,10616,25013,ON,1,2
0:29:33,1768,59.5,25,388,10751,25082,ON,1,2
0:29:34,1769,59.5,25,388,10740,24847,ON,1,2
0:29:35,1770,59.5,25,388,10638,24944,ON,1,2
0:29:36,1771,59.5,25,388,10661,24765,ON,1,2
0:29:37,1772,59.5,25,388,10605,24902,ON,1,2
0:29:38,1773,59.4,25,388,10661,24916,ON,1,2
0:29:39,1774,59.4,25,388,10717,24696,ON,1,2
0:29:40,1775,59.5,25,388,10661,24916,ON,1,2
0:29:41,1776,59.5,25,388,10503,24737,ON,1,2
0:29:42,1777,59.4,25,389,10593,24751,ON,1,2
0:29:43,1778,59.4,25,389,10706,24585,ON,1,2
0:29:44,1779,59.4,25,390,10740,24613,ON,1,2
0:29:45,1780,59.4,25,391,10571,24861,ON,1,2
0:29:46,1781,59.4,25,391,10751,24765,ON,1,2
0:29:47,1782,59.4,25,391,10785,24847,ON,1,2
0:29:48,1783,59.4,25,390,10672,24861,ON,1,2
0:29:49,1784,59.4,25,390,10830,25220,ON,1,2
0:29:50,1785,59.4,25,390,10897,25220,ON,1,2
0:29:51,1786,59.4,25,390,10661,25151,ON,1,2
0:29:52,1787,59.4,25,390,10807,25426,ON,1,2
0:29:53,1788,59.4,25,390,10830,25371,ON,1,2
0:29:54,1789,59.4,25,390,10796,25261,ON,1,2
0:29:55,1790,59.4,25,391,10717,25385,ON,1,2
0:29:56,1791,59.4,25,391,10785,25344,ON,1,2
0:29:57,1792,59.4,25,391,10830,25344,ON,1,2
0:29:58,1793,59.4,25,391,10830,25275,ON,1,2
0:29:59,1794,59.4,25,391,10762,25192,ON,1,2
0:30:00,1795,59.4,25,391,10830,25192,ON,1,2
0:30:01,1796,59.4,25,391,10751,25247,ON,1,2
0:30:02,1797,59.4,25,392,10728,25247,ON,1,2
0:30:03,1798,59.4,25,391,10740,25302,ON,1,2
0:30:04,1799,59.4,25,391,10740,25275,ON,1,2
0:30:05,1800,59.4,25,391,10785,25192,ON,1,2
0:30:06,1801,59.4,25,391,10852,25302,ON,1,2
0:30:07,1802,59.4,25,391,10818,25344,ON,1,2
0:30:08,1803,59.4,25,390,11010,25095,ON,1,2
0:30:09,1804,59.4,25,391,10751,25068,ON,1,2
0:30:10,1805,59.4,25,391,10830,25137,ON,1,2
0:30:11,1806,59.4,25,391,10818,25068,ON,1,2
0:30:12,1807,59.4,25,391,10728,24930,ON,1,2
